suicide-class,TTR (typ/tok ratio),typ/time,tok/time,1P/typ,1P/tok,1P/time,1PS/typ,1PS/tok,1PS/time,(1PS+.01)/(1PP+.01),2-3P/typ,2-3P/tok,2-3P/time,1P to 2-3P:(1P+.01)/(2-3P+.01),LN(1P to 2-3P): ln[(1P+.01)/(2-3P+.01)],1PS to 2-3P:(1PS+.01)/(2-3P+.01),LN(1PS to 2-3P): ln[(1PS+.01)/(2-3P+.01)],1PS to All Other Pronouns:(1PS+.01)/(2-3P+1PP+.01),LN(1PS to All Other Pronouns): LN[(1PS+.01)/(2-3P+1PP+.01)],passive/tok,passive/typ,passive/time,(“I” + mental-verb)/tok,(“I” + mental-verb)/typ,(“I” + mental-verb)/time,neg/tok,neg/typ,neg/time,neut/tok,neut/typ,neut/time,pos/tok,pos/typ,pos/time,(neg+.01)/(pos+.01),ln[(neg+.01)/(pos+.01)],neg/polar,pos/polar,sensual/tok,sensual/typ,sensual/time,(sensual+.01)/(pos+.01),ln[(sensual+.01)/(pos+.01)],(sensual+.01)/(neg+.01),ln[(sensual+.01)/(neg+.01)],actionVerb/tok,actionVerb/typ,actionVerb/time,concreteNoun/tok,concreteNoun/typ,concreteNoun/time,death/tok,death/typ,death/time,drug/tok,drug/typ,drug/time,love/tok,love/typ,love/time,depression/tok,depression/typ,depression/time,total polar value,average polar value,diff between sums across all n-grams,% suicide 1-grams,% suicide 2-grams,% suicide 3-grams,% suicide 4-grams,% suicide 5-grams,% suicide 6-grams,% non-suicide 1-grams,% non-suicide 2-grams,% non-suicide 3-grams,% non-suicide 4-grams,% non-suicide 5-grams,% non-suicide 6-grams,diff for 1-gram %s,diff for 2-gram %s,diff for 3-gram %s,diff for 4-gram %s,diff for 5-gram %s,diff for 6-gram %s,average for all suicide n-gram %s,average for all non-suicide n-gram %s,diff between n-gram % averages,verb/token,adj/token,noun/token,pronoun/token,adv/token,adv_particle/token,conj_coord/token,prep_or_conj_subord/token,numeral/token,det/token,there_existential/token,verb/(adj+.01),verb/(adv+.01),verb/(noun+.01),verb/(pronoun+.01),adj/(noun+.01),adj/(pronoun+.01),adj/(adv+.01),noun/(pronoun+.01),noun/(adv+.01),adv/(pronoun+.01),conj_coord/(prep_or_conj_subord+.01)
non-suicide,0.5816733068,0.4818481848,0.8283828383,0.1917808219,0.1115537849,0.0924092409,0.095890411,0.0557768924,0.0462046205,1,0.0273972603,0.015936255,0.0132013201,6.9850374065,1.943770348,3.493765586,1.250980119,0.777901166,-0.2511557988,0.015936255,0.0273972603,0.0132013201,0.0119521912,0.0205479452,0.0099009901,0.1075697211,0.1849315068,0.0891089109,0.0278884462,0.0479452055,0.0231023102,0.0836653386,0.1438356164,0.0693069307,1.285578296,0.2512086529,0.5625,0.4375,0.0079681275,0.0136986301,0.0066006601,0.0956687292,-2.3468637928,0.0744168826,-2.5980724457,0.0039840637,0.0068493151,0.00330033,0.1235059761,0.2123287671,0.102310231,0.0199203187,0.0342465753,0.0165016502,0,0,0,0.0398406375,0.0684931507,0.0330033003,0.0517928287,0.0890410959,0.0429042904,18,1.0588235294,0.0050268714,0.0740740741,0.0470588235,0.0073260073,0,0,0,0.0296296296,0.0392156863,0.021978022,0.0108695652,0.0108695652,0.0108695652,0.0444444444,0.0078431373,-0.0146520147,-0.0108695652,-0.0108695652,-0.0108695652,0.0214098175,0.0205720056,0.0008378119,0.2099644128,0.0854092527,0.153024911,0.1138790036,0.0711743772,0,0.0427046263,0.0854092527,0.0106761566,0.0925266904,0,2.4573094544,2.9485257371,1.3717740061,1.8431740081,0.5580097652,0.7497656982,1.1994002999,1.3433302093,2.1489255372,0.6248047485,0.4997917534
non-suicide,0.6194029851,0.7545454545,1.2181818182,0.0963855422,0.0597014925,0.0727272727,0.0602409639,0.0373134328,0.0454545455,1.6644518272,0.0843373494,0.052238806,0.0636363636,1.1426533524,0.13335306,0.7146932953,-0.3359017859,0.5004995005,-0.6921486782,0,0,0,0,0,0,0.1044776119,0.1686746988,0.1272727273,0.0298507463,0.0481927711,0.0363636364,0.0597014925,0.0963855422,0.0727272727,1.7490636704,0.5590805993,0.6363636364,0.3636363636,0.0373134328,0.0602409639,0.0454545455,0.6254681648,-0.469254846,0.3576017131,-1.0283354453,0.0074626866,0.0120481928,0.0090909091,0.1791044776,0.2891566265,0.2181818182,0.0074626866,0.0120481928,0.0090909091,0,0,0,0.0298507463,0.0481927711,0.0363636364,0.0074626866,0.0120481928,0.0090909091,-7,-1.75,-0.0904791909,0.012345679,0.0373134328,0.0136986301,0,0,0,0.024691358,0.0746268657,0.0410958904,0.0067114094,0.0067114094,0,-0.012345679,-0.0373134328,-0.0273972603,-0.0067114094,-0.0067114094,0,0.0105596237,0.0256394888,-0.0150798652,0.1558441558,0.0194805195,0.2662337662,0.1038961039,0.0649350649,0.012987013,0.012987013,0.0974025974,0.0064935065,0.0714285714,0,7.9734219269,2.3976023976,0.5852231163,1.4990630856,0.0731528895,0.1873828857,0.2997002997,2.5608994379,4.0959040959,0.624609619,0.1332445037
non-suicide,0.376,0.441314554,1.1737089202,0.170212766,0.064,0.0751173709,0.170212766,0.064,0.0751173709,1601,0.3723404255,0.14,0.1643192488,0.4572979149,-0.782420208,0.4572979149,-0.782420208,0.4572979149,-0.782420208,0.004,0.0106382979,0.0046948357,0.004,0.0106382979,0.0046948357,0.06,0.1595744681,0.0704225352,0.044,0.1170212766,0.0516431925,0.12,0.3191489362,0.1408450704,0.5001666111,-0.6928140138,0.3333333333,0.6666666667,0.072,0.1914893617,0.0845070423,0.6001332889,-0.5106035003,1.1998667555,0.1822105135,0.004,0.0106382979,0.0046948357,0.12,0.3191489362,0.1408450704,0.12,0.3191489362,0.1408450704,0.004,0.0106382979,0.0046948357,0.084,0.2234042553,0.0985915493,0.028,0.0744680851,0.0328638498,-13,-0.6842105263,0.0649351035,0.0425531915,0.0740740741,0.027027027,0.0049261084,0,0,0.0212765957,0.037037037,0.0162162162,0,0.0046511628,0.0044642857,0.0212765957,0.037037037,0.0108108108,0.0049261084,-0.0046511628,-0.0044642857,0.0247634002,0.0139408829,0.0108225172,0.2058823529,0.0163398693,0.1176470588,0.1797385621,0.091503268,0.0032679739,0.0359477124,0.0620915033,0.0098039216,0.0653594771,0.0032679739,12.5748502994,2.2491967155,1.7495140239,1.1452463189,0.1388503194,0.090892565,0.1785076758,0.6544264679,1.285255266,0.5089983639,0.5786428196
non-suicide,0.4479166667,0.262195122,0.5853658537,0.2325581395,0.1041666667,0.0609756098,0.2325581395,0.1041666667,0.0609756098,1001,0.1395348837,0.0625,0.0365853659,1.6655574043,0.5101598448,1.6655574043,0.5101598448,1.6655574043,0.5101598448,0.0104166667,0.023255814,0.006097561,0.0625,0.1395348837,0.0365853659,0.09375,0.2093023256,0.0548780488,0.0520833333,0.1162790698,0.0304878049,0.03125,0.0697674419,0.0182926829,2.9933554817,1.0963949929,0.75,0.25,0.0520833333,0.1162790698,0.0304878049,1.6644518272,0.5094958363,0.5560488346,-0.5868991565,0,0,0,0.1354166667,0.3023255814,0.0792682927,0.0104166667,0.023255814,0.006097561,0.0208333333,0.0465116279,0.012195122,0.0416666667,0.0930232558,0.0243902439,0.0208333333,0.0465116279,0.012195122,-3,-1,-0.3047964088,0,0.0142857143,0.025,0.0117647059,0,0,0.0227272727,0.1285714286,0.1125,0.0588235294,0.0224719101,0.0107526882,-0.0227272727,-0.1142857143,-0.0875,-0.0470588235,-0.0224719101,-0.0107526882,0.0085084034,0.0593078048,-0.0507994015,0.192,0.032,0.192,0.128,0.088,0,0.008,0.04,0,0.072,0,5.9850374065,2.1798365123,0.9995835069,1.4990630856,0.1665972511,0.2498438476,0.3633060854,1.4990630856,2.1798365123,0.6870705809,0.1996007984
non-suicide,0.4525423729,0.6881443299,1.5206185567,0.2247191011,0.1016949153,0.1546391753,0.2134831461,0.0966101695,0.1469072165,18.9401993355,0.1423220974,0.0644067797,0.0979381443,1.5787950539,0.456661932,1.4998684557,0.405377408,1.3901487442,0.3294107516,0,0,0,0.0237288136,0.0524344569,0.0360824742,0.0745762712,0.1647940075,0.1134020619,0.0559322034,0.1235955056,0.0850515464,0.086440678,0.191011236,0.131443299,0.8627720055,-0.1476048111,0.4631578947,0.5368421053,0.013559322,0.0299625468,0.0206185567,0.1570280337,-1.8513309309,0.18200409,-1.7037261197,0.0016949153,0.0037453184,0.0025773196,0.1762711864,0.3895131086,0.2680412371,0.0288135593,0.063670412,0.043814433,0.0220338983,0.0486891386,0.0335051546,0.0525423729,0.1161048689,0.0798969072,0.0288135593,0.063670412,0.043814433,-16,-0.5,-0.1107036731,0.012295082,0.0362976407,0.019969278,0.0043731778,0.0014347202,0,0.0614754098,0.0617059891,0.0430107527,0.0145772595,0.0043041607,0,-0.0491803279,-0.0254083485,-0.0230414747,-0.0102040816,-0.0028694405,0,0.0123949831,0.0308455953,-0.0184506122,0.178470255,0.0396600567,0.1997167139,0.1402266289,0.0538243626,0.007082153,0.0283286119,0.0736543909,0.0056657224,0.0807365439,0.0014164306,4.4983934309,3.3149171271,0.8935536487,1.2725987274,0.1985674775,0.2827997172,0.7366482505,1.4240985759,3.7095501184,0.3837996162,0.3845414343
non-suicide,0.3333333333,0.5371900826,1.6115702479,0.3230769231,0.1076923077,0.173553719,0.3230769231,0.1076923077,0.173553719,2101,0.1692307692,0.0564102564,0.0909090909,1.9082652134,0.6461945641,1.9082652134,0.6461945641,1.9082652134,0.6461945641,0.0102564103,0.0307692308,0.0165289256,0.0205128205,0.0615384615,0.0330578512,0.1179487179,0.3538461538,0.1900826446,0.0615384615,0.1846153846,0.0991735537,0.1692307692,0.5076923077,0.2727272727,0.6970614965,-0.3608816418,0.4107142857,0.5892857143,0.0512820513,0.1538461538,0.0826446281,0.303241442,-1.1932259525,0.4350282486,-0.8323443107,0.0051282051,0.0153846154,0.0082644628,0.1230769231,0.3692307692,0.1983471074,0.0666666667,0.2,0.1074380165,0.0153846154,0.0461538462,0.0247933884,0.0871794872,0.2615384615,0.1404958678,0.0205128205,0.0615384615,0.0330578512,40,1.3793103448,-0.0931813651,0.0161290323,0.0095238095,0.0081967213,0.0152671756,0,0,0.0483870968,0.0857142857,0.0081967213,0,0,0,-0.0322580645,-0.0761904762,0,0.0152671756,0,0,0.0081861231,0.0237163506,-0.0155302275,0.1866666667,0.0311111111,0.1733333333,0.1422222222,0.1022222222,0,0,0.0844444444,0.0577777778,0.0622222222,0,5.9914407989,1.8252933507,1.0766470136,1.3120899719,0.1794411689,0.218681662,0.3042155585,1.2183692596,1.6949152542,0.7185254608,0
non-suicide,0.5247524752,0.9169550173,1.7474048443,0.2113207547,0.1108910891,0.1937716263,0.2075471698,0.1089108911,0.1903114187,54.4653465347,0.1094339623,0.0574257426,0.1003460208,1.9307135471,0.6578896481,1.8962426749,0.6398743888,1.8330556481,0.6059843274,0.001980198,0.0037735849,0.0034602076,0.0138613861,0.0264150943,0.0242214533,0.0792079208,0.1509433962,0.1384083045,0.0376237624,0.0716981132,0.0657439446,0.0613861386,0.1169811321,0.107266436,1.2902289584,0.2548196898,0.5633802817,0.4366197183,0.0138613861,0.0264150943,0.0242214533,0.2260561109,-1.4869720321,0.1752061985,-1.7417917218,0.001980198,0.0037735849,0.0034602076,0.1801980198,0.3433962264,0.3148788927,0.0178217822,0.0339622642,0.0311418685,0.0336633663,0.0641509434,0.0588235294,0.0514851485,0.0981132075,0.0899653979,0.0415841584,0.079245283,0.0726643599,1,0.0416666667,-0.1111304531,0.0532786885,0.0141129032,0.0088967972,0.0051107325,0,0,0.0901639344,0.0705645161,0.0266903915,0.0051107325,0,0,-0.0368852459,-0.0564516129,-0.0177935943,0,0,0,0.0135665202,0.0320882624,-0.0185217422,0.1777408638,0.0415282392,0.2225913621,0.146179402,0.0481727575,0.0099667774,0.0199335548,0.0631229236,0.0049833887,0.073089701,0.0016611296,4.2782886845,3.6883833161,0.798447877,1.2157709351,0.1865532423,0.2840586297,0.8617718028,1.5225542552,4.6190968632,0.3295080105,0.3157063931
non-suicide,0.4870848708,0.6769230769,1.3897435897,0,0,0,0,0,0,1,0.2272727273,0.110701107,0.1538461538,0.0003332223,-8.0067008454,0.0003332223,-8.0067008454,0.0003332223,-8.0067008454,0.0073800738,0.0151515152,0.0102564103,0,0,0,0.0811808118,0.1666666667,0.1128205128,0.036900369,0.0757575758,0.0512820513,0.0922509225,0.1893939394,0.1282051282,0.8800479808,-0.1277788494,0.4680851064,0.5319148936,0.0701107011,0.1439393939,0.0974358974,0.7600959616,-0.2743105884,0.8636983189,-0.146531739,0.0036900369,0.0075757576,0.0051282051,0.0959409594,0.196969697,0.1333333333,0.0405904059,0.0833333333,0.0564102564,0.0036900369,0.0075757576,0.0051282051,0.0442804428,0.0909090909,0.0615384615,0.0110701107,0.0227272727,0.0153846154,-3,-0.1578947368,-0.0388558352,0.0465116279,0.050209205,0.0113207547,0.0036630037,0,0,0.0620155039,0.0585774059,0.0226415094,0.0073260073,0,0,-0.015503876,-0.0083682008,-0.0113207547,-0.0036630037,0,0,0.0186174319,0.0250934044,-0.0064759725,0.2442244224,0.0330033003,0.1683168317,0.1122112211,0.0726072607,0.00330033,0.0396039604,0.0858085809,0.0099009901,0.0825082508,0.00330033,7.3926073926,3.3621081327,1.450695942,2.1758306381,0.1960399922,0.2940311673,0.4543389368,1.4995589533,2.3171285779,0.6468685681,0.461361015
non-suicide,0.3793103448,0.4673202614,1.2320261438,0,0,0,0,0,0,1,0.3706293706,0.1405835544,0.1732026144,0.0001886437,-8.575650761,0.0001886437,-8.575650761,0.0001886437,-8.575650761,0.0026525199,0.006993007,0.0032679739,0,0,0,0.0769230769,0.2027972028,0.0947712418,0.0450928382,0.1188811189,0.0555555556,0.0610079576,0.1608391608,0.0751633987,1.260756193,0.2317116941,0.5576923077,0.4423076923,0.0106100796,0.027972028,0.0130718954,0.1742720556,-1.7471376627,0.1382281972,-1.9788493568,0,0,0,0.1167108753,0.3076923077,0.1437908497,0.023872679,0.0629370629,0.0294117647,0.023872679,0.0629370629,0.0294117647,0.0344827586,0.0909090909,0.0424836601,0.0477453581,0.1258741259,0.0588235294,-16,-0.6956521739,-0.044909846,0.0507246377,0.0203252033,0.0143369176,0.006779661,0,0,0.0507246377,0.0650406504,0.017921147,0.0033898305,0,0,0,-0.0447154472,-0.0035842294,0.0033898305,0,0,0.0153610699,0.0228460443,-0.0074849743,0.1830985915,0.0328638498,0.2535211268,0.1244131455,0.0234741784,0.0023474178,0.0211267606,0.1009389671,0.0164319249,0.0774647887,0.0187793427,5.5674518201,7.7922077922,0.722155356,1.4714204867,0.129617628,0.264101113,1.3986013986,2.0373514431,10.7892107892,0.1886436521,0.2092536619
non-suicide,0.4864130435,0.4182242991,0.8598130841,0.1396648045,0.0679347826,0.058411215,0.094972067,0.0461956522,0.0397196262,2.1235955056,0.1787709497,0.0869565217,0.0747663551,0.781318338,-0.2467726091,0.5313964386,-0.6322469476,0.4251437141,-0.8553280165,0.0135869565,0.0279329609,0.011682243,0.0244565217,0.0502793296,0.0210280374,0.152173913,0.312849162,0.1308411215,0.0434782609,0.0893854749,0.0373831776,0.0815217391,0.1675977654,0.0700934579,1.866377874,0.6239995868,0.6511627907,0.3488372093,0.0190217391,0.0391061453,0.0163551402,0.2335888037,-1.4541929584,0.1251562221,-2.0781925452,0,0,0,0.1385869565,0.2849162011,0.1191588785,0.027173913,0.0558659218,0.023364486,0.0081521739,0.0167597765,0.0070093458,0.0570652174,0.1173184358,0.0490654206,0.0652173913,0.1340782123,0.0560747664,-30,-0.7142857143,-0.0103137959,0.0440251572,0.0656716418,0.0206718346,0.0049627792,0,0,0.0628930818,0.0597014925,0.0180878553,0.0049627792,0,0,-0.0188679245,0.0059701493,0.0025839793,0,0,0,0.0225552355,0.0242742015,-0.001718966,0.1909307876,0.0286396181,0.1980906921,0.1360381862,0.0501193317,0.0023866348,0.0381861575,0.0954653938,0.0071599045,0.0883054893,0.0023866348,6.6611157369,3.807710614,0.9637393085,1.4032625855,0.1445608963,0.2104893878,0.5711565921,1.4558849325,3.950499762,0.3683564287,0.399900025
non-suicide,0.535483871,0.5155279503,0.9627329193,0.1686746988,0.0903225806,0.0869565217,0.156626506,0.0838709677,0.0807453416,12.8811881188,0.0722891566,0.0387096774,0.0372670807,2.3311148087,0.8463466118,2.1647254576,0.772293544,1.8559201141,0.6183805915,0,0,0,0.0129032258,0.0240963855,0.0124223602,0.1290322581,0.2409638554,0.1242236025,0.0258064516,0.0481927711,0.0248447205,0.0709677419,0.1325301205,0.0683229814,1.8174386921,0.5974281979,0.6451612903,0.3548387097,0.0193548387,0.0361445783,0.0186335404,0.2733878292,-1.296863872,0.1504247876,-1.8942920698,0,0,0,0.1612903226,0.3012048193,0.1552795031,0.0258064516,0.0481927711,0.0248447205,0.0193548387,0.0361445783,0.0186335404,0.0387096774,0.0722891566,0.0372670807,0.0451612903,0.0843373494,0.0434782609,6,0.8571428571,0.0349483204,0.05,0.0465116279,0.0138888889,0,0,0,0.0375,0.0310077519,0.0069444444,0,0,0,0.0125,0.015503876,0.0069444444,0,0,0,0.0184000861,0.0125753661,0.0058247201,0.1904761905,0.0416666667,0.2023809524,0.1130952381,0.0773809524,0,0.0595238095,0.0773809524,0.0238095238,0.1130952381,0,4.5649072753,2.4596464258,0.9408997354,1.683324566,0.2058218171,0.3682272488,0.5380476557,1.7885323514,2.6133743274,0.6838506049,0.7686395081
non-suicide,0.5486486486,0.7381818182,1.3454545455,0.078817734,0.0432432432,0.0581818182,0.078817734,0.0432432432,0.0581818182,1601,0.0935960591,0.0513513514,0.0690909091,0.8421883219,-0.1717516295,0.8421883219,-0.1717516295,0.8421883219,-0.1717516295,0.0216216216,0.039408867,0.0290909091,0.0162162162,0.0295566502,0.0218181818,0.0756756757,0.1379310345,0.1018181818,0.0297297297,0.0541871921,0.04,0.0567567568,0.1034482759,0.0763636364,1.3331746787,0.2875630744,0.5714285714,0.4285714286,0.027027027,0.0492610837,0.0363636364,0.4764397906,-0.7414139215,0.357372367,-1.0289769959,0,0,0,0.1486486486,0.2709359606,0.2,0.0324324324,0.0591133005,0.0436363636,0.0135135135,0.0246305419,0.0181818182,0.0459459459,0.0837438424,0.0618181818,0.0513513514,0.0935960591,0.0690909091,-13,-0.7647058824,-0.0148212254,0.0481283422,0.0557103064,0.0099009901,0.0048899756,0,0,0.0481283422,0.0557103064,0.0222772277,0.0073349633,0,0,0,0,-0.0123762376,-0.0024449878,0,0,0.0197716024,0.0222418066,-0.0024702042,0.1796116505,0.0509708738,0.2281553398,0.0873786408,0.0582524272,0.0048543689,0.0339805825,0.0922330097,0.0169902913,0.1116504854,0.0024271845,3.5221323179,3.0820491462,0.7871503032,2.0549847265,0.2233804914,0.5831713413,0.8746355685,2.6103860039,3.9150354019,0.6664815329,0.3683241252
non-suicide,0.4277929155,0.7370892019,1.7230046948,0,0,0,0,0,0,1,0.2866242038,0.1226158038,0.2112676056,0.0002221729,-8.4120548733,0.0002221729,-8.4120548733,0.0002221729,-8.4120548733,0.0217983651,0.050955414,0.0375586854,0,0,0,0.10626703,0.2484076433,0.1830985915,0.0190735695,0.0445859873,0.0328638498,0.0653950954,0.152866242,0.1126760563,1.6247396918,0.4853476133,0.619047619,0.380952381,0.0354223433,0.0828025478,0.0610328638,0.5418575594,-0.6127521177,0.3335042297,-1.098099731,0.0108991826,0.025477707,0.0187793427,0.1253405995,0.2929936306,0.2159624413,0.029972752,0.0700636943,0.0516431925,0.0027247956,0.0063694268,0.0046948357,0.0572207084,0.1337579618,0.0985915493,0.0326975477,0.076433121,0.0563380282,-28,-0.9655172414,-0.0170509966,0.0340136054,0.0393442623,0.0085227273,0,0,0,0.0544217687,0.0360655738,0.0056818182,0.0027624309,0,0,-0.0204081633,0.0032786885,0.0028409091,-0.0027624309,0,0,0.0136467658,0.0164885986,-0.0028418328,0.145631068,0.036407767,0.213592233,0.109223301,0.0436893204,0.0048543689,0.0315533981,0.109223301,0.0048543689,0.1383495146,0,3.9973351099,3.3314825097,0.6817407113,1.3330371029,0.1704351778,0.3332592757,0.8328706274,1.9551210842,4.8861743476,0.3999111309,0.2888247056
non-suicide,0.2595155709,0.2717391304,1.0471014493,0.0666666667,0.0173010381,0.018115942,0.0666666667,0.0173010381,0.018115942,501,0.8666666667,0.2249134948,0.2355072464,0.0770650669,-2.5631051891,0.0770650669,-2.5631051891,0.0770650669,-2.5631051891,0.0034602076,0.0133333333,0.0036231884,0,0,0,0.0553633218,0.2133333333,0.0579710145,0.0899653979,0.3466666667,0.0942028986,0.0657439446,0.2533333333,0.0688405797,0.8421883219,-0.1717516295,0.4571428571,0.5428571429,0.0242214533,0.0933333333,0.0253623188,0.3687532877,-0.9976274555,0.4378513429,-0.825875826,0,0,0,0.1557093426,0.6,0.1630434783,0.0173010381,0.0666666667,0.018115942,0.0242214533,0.0933333333,0.0253623188,0.0553633218,0.2133333333,0.0579710145,0.0588235294,0.2266666667,0.0615942029,-2,-0.125,-0.145043266,0.012987013,0.0151515152,0,0.0054644809,0,0,0.0649350649,0.053030303,0.0503144654,0.0054644809,0.0049019608,0,-0.0519480519,-0.0378787879,-0.0503144654,0,-0.0049019608,0,0.0056005015,0.0297743792,-0.0241738777,0.3183183183,0.012012012,0.0900900901,0.2102102102,0.1231231231,0.003003003,0.033033033,0.021021021,0.006006006,0.039039039,0,26.433915212,2.5847354304,3.532155948,1.5140694187,0.1332889037,0.057134695,0.0975371861,0.4285102128,0.7315288954,0.5856306242,1.5691868759
non-suicide,0.4662162162,0.4928571429,1.0571428571,0.2173913043,0.1013513514,0.1071428571,0.2173913043,0.1013513514,0.1071428571,3001,0.1376811594,0.0641891892,0.0678571429,1.5786428196,0.456565503,1.5786428196,0.456565503,1.5786428196,0.456565503,0.0033783784,0.0072463768,0.0035714286,0.0304054054,0.0652173913,0.0321428571,0.0337837838,0.0724637681,0.0357142857,0.0641891892,0.1376811594,0.0678571429,0.1047297297,0.2246376812,0.1107142857,0.3227990971,-1.1307251398,0.243902439,0.756097561,0.0337837838,0.0724637681,0.0357142857,0.3227990971,-1.1307251398,1,0,0,0,0,0.1452702703,0.3115942029,0.1535714286,0.0439189189,0.0942028986,0.0464285714,0.0101351351,0.0217391304,0.0107142857,0.0743243243,0.1594202899,0.0785714286,0.0304054054,0.0652173913,0.0321428571,16,0.8888888889,-0.011906212,0.0606060606,0.0397111913,0.0283018868,0.0088235294,0,0,0.0606060606,0.0541516245,0.034591195,0,0,0,0,-0.0144404332,-0.0062893082,0.0088235294,0,0,0.0229071114,0.02489148,-0.0019843687,0.2234636872,0.0558659218,0.1536312849,0.1368715084,0.061452514,0.0027932961,0.0195530726,0.0893854749,0,0.061452514,0.0111731844,3.9980009995,3.6347114948,1.4542810398,1.6323199347,0.36357026,0.4080799837,0.9086778737,1.1222199551,2.4988641527,0.448887982,0.218681662
non-suicide,0.4512987013,0.702020202,1.5555555556,0.0143884892,0.0064935065,0.0101010101,0,0,0,0.0049751244,0.1366906475,0.0616883117,0.095959596,0.1057338243,-2.2468304344,0.0005260389,-7.5501353425,0.0004759638,-7.6501687008,0.0227272727,0.0503597122,0.0353535354,0,0,0,0.0584415584,0.1294964029,0.0909090909,0.0844155844,0.1870503597,0.1313131313,0.1331168831,0.2949640288,0.2070707071,0.4391611802,-0.8228887802,0.3050847458,0.6949152542,0.1038961039,0.2302158273,0.1616161616,0.7805413314,-0.2477675854,1.7773459189,0.5751211948,0,0,0,0.1948051948,0.4316546763,0.303030303,0.038961039,0.0863309353,0.0606060606,0.0097402597,0.0215827338,0.0151515152,0.038961039,0.0863309353,0.0606060606,0.0292207792,0.0647482014,0.0454545455,3,0.25,0.017426115,0.0666666667,0.0513833992,0.0133333333,0.0063091483,0,0,0.0740740741,0.0395256917,0.0066666667,0,0,0,-0.0074074074,0.0118577075,0.0066666667,0.0063091483,0,0,0.0229487579,0.0200444054,0.0029043525,0.2617647059,0.0176470588,0.1882352941,0.0617647059,0.0235294118,0.0088235294,0.0705882353,0.1088235294,0,0.15,0,14.8086522463,11.1111111111,1.3904077488,4.2360780581,0.0937353539,0.2855782961,0.7490636704,3.0461684912,7.9900124844,0.3807710614,0.6484733856
non-suicide,0.4553775744,0.5718390805,1.2557471264,0,0,0,0,0,0,1,0.1457286432,0.0663615561,0.0833333333,0.0003447087,-7.9728107841,0.0003447087,-7.9728107841,0.0003447087,-7.9728107841,0,0,0,0,0,0,0.0732265446,0.1608040201,0.091954023,0.0480549199,0.1055276382,0.0603448276,0.0663615561,0.1457286432,0.0833333333,1.1034126163,0.0984077558,0.5245901639,0.4754098361,0.0251716247,0.0552763819,0.0316091954,0.379524302,-0.9688366474,0.3439550141,-1.0672444032,0.0068649886,0.0150753769,0.0086206897,0.1556064073,0.3417085427,0.1954022989,0.0343249428,0.0753768844,0.0431034483,0.0091533181,0.0201005025,0.0114942529,0.0434782609,0.0954773869,0.0545977011,0.0366132723,0.0804020101,0.0459770115,-41,-1.1081081081,-0.0796904165,0.0380434783,0.0222841226,0.0075376884,0,0,0,0.0923913043,0.0501392758,0.0050251256,0,0,0,-0.0543478261,-0.0278551532,0.0025125628,0,0,0,0.0113108815,0.0245926176,-0.0132817361,0.1645299145,0.0384615385,0.2329059829,0.0833333333,0.0448717949,0.0085470085,0.0769230769,0.1260683761,0.0042735043,0.1196581197,0,4.2754025541,3.664921466,0.7063572149,1.9738528582,0.1651224658,0.4614201487,0.8567348881,2.7941553448,5.1880057116,0.5383235068,0.6100660905
non-suicide,0.487534626,0.5301204819,1.0873493976,0.1931818182,0.0941828255,0.1024096386,0.1761363636,0.0858725762,0.093373494,10.3023255814,0.0738636364,0.0360110803,0.0391566265,2.6141429669,0.9609363065,2.3835511145,0.8685914406,1.9369144285,0.6610962061,0.0193905817,0.0397727273,0.0210843373,0.0166204986,0.0340909091,0.0180722892,0.1191135734,0.2443181818,0.1295180723,0.0858725762,0.1761363636,0.093373494,0.08033241,0.1647727273,0.0873493976,1.4825922096,0.3937920487,0.5972222222,0.4027777778,0.0304709141,0.0625,0.0331325301,0.379524302,-0.9688366474,0.2559869798,-1.3626286961,0,0,0,0.1772853186,0.3636363636,0.1927710843,0.0498614958,0.1022727273,0.0542168675,0.0166204986,0.0340909091,0.0180722892,0.027700831,0.0568181818,0.0301204819,0.0360110803,0.0738636364,0.0391566265,-30,-1.4285714286,-0.0184166412,0.0426829268,0.0371517028,0.0161290323,0,0,0,0.0304878049,0.0464396285,0.0322580645,0.0051948052,0,0,0.012195122,-0.0092879257,-0.0161290323,-0.0051948052,0,0,0.0159939436,0.0190633838,-0.0030694402,0.2,0.0296296296,0.1950617284,0.1135802469,0.0716049383,0.0098765432,0.0790123457,0.0716049383,0.0024691358,0.0888888889,0,6.7443796836,2.7921406412,1.0251866852,1.7604868507,0.1518795089,0.2608128668,0.4136504654,1.7170180396,2.7231988969,0.6302977614,1.1030679076
